:ID,identifier:string,name:string,:LABEL
C0043387,C0043387,"Yawning",Side Effect
2038,2038,"EPB42",Gene
9513,9513,"FXR2",Gene
GO:0046449,GO:0046449,"creatinine metabolic process",Biological Process
GO:0031267,GO:0031267,"small GTPase binding",Molecular Function
DB00815,DB00815,"Sodium lauryl sulfate",Compound
GO:0005899,GO:0005899,"insulin receptor complex",Cellular Component
ORPHA:98878,ORPHA:98878,"Hemophilia A",Disease
GO:1901201,GO:1901201,"regulation of extracellular matrix assembly",Biological Process
PC7_4739,PC7_4739,"Initial triggering of complement",Pathway
7507,7507,"XPA",Gene
GO:1900118,GO:1900118,"negative regulation of execution phase of apoptosis",Biological Process
4294,4294,"MAP3K10",Gene
55625,55625,"ZDHHC7",Gene
7376,7376,"NR1H2",Gene
57664,57664,"PLEKHA4",Gene
347169,347169,"OR1B1",Gene
5288,5288,"PIK3C2G",Gene
GO:0006566,GO:0006566,"threonine metabolic process",Biological Process
55658,55658,"RNF126",Gene
C1142011,C1142011,"Orchitis noninfective",Side Effect
2168,2168,"FABP1",Gene
GO:1990909,GO:1990909,"Wnt signalosome",Cellular Component
GO:0043304,GO:0043304,"regulation of mast cell degranulation",Biological Process
100192455,100192455,"FASA",Gene
65082,65082,"VPS33A",Gene
UBERON:0001786,UBERON:0001786,"fovea centralis",Anatomy
HP:0000456,HP:0000456,"Bifid nasal tip",Symptom
GO:0032201,GO:0032201,"telomere maintenance via semi-conservative replication",Biological Process
4053,4053,"LTBP2",Gene
26471,26471,"NUPR1",Gene
54876,54876,"DCAF16",Gene
GO:2000270,GO:2000270,"negative regulation of fibroblast apoptotic process",Biological Process
HP:0008434,HP:0008434,"Hypoplastic cervical vertebrae",Symptom
9061,9061,"PAPSS1",Gene
HP:0012759,HP:0012759,"Neurodevelopmental abnormality",Symptom
C0948806,C0948806,"Catheter related complication",Side Effect
PC7_2325,PC7_2325,"COPII (Coat Protein 2) Mediated Vesicle Transport",Pathway
7311,7311,"UBA52",Gene
GO:0032264,GO:0032264,"IMP salvage",Biological Process
PC7_3827,PC7_3827,"FGFR3b ligand binding and activation",Pathway
GO:0006707,GO:0006707,"cholesterol catabolic process",Biological Process
PC7_6669,PC7_6669,"Pyruvate metabolism",Pathway
57532,57532,"NUFIP2",Gene
GO:0001958,GO:0001958,"endochondral ossification",Biological Process
84893,84893,"FBXO18",Gene
390321,390321,"OR6C1",Gene
4836,4836,"NMT1",Gene
C1096670,C1096670,"Antitussive therapy",Side Effect
GO:0051189,GO:0051189,"prosthetic group metabolic process",Biological Process
HP:0011039,HP:0011039,"Abnormality of the helix",Symptom
729991,729991,"MEF2BNB",Gene
105375809,105375809,"LOC105375809",Gene
GO:0009212,GO:0009212,"pyrimidine deoxyribonucleoside triphosphate biosynthetic process",Biological Process
DB04573,DB04573,"Estriol",Compound
C0151878,C0151878,"Electrocardiogram QT prolonged",Side Effect
GO:0014900,GO:0014900,"muscle hyperplasia",Biological Process
23034,23034,"SAMD4A",Gene
114795,114795,"TMEM132B",Gene
11076,11076,"TPPP",Gene
C0858524,C0858524,"Tachycardia nervous",Side Effect
GO:0061731,GO:0061731,"ribonucleoside-diphosphate reductase activity",Molecular Function
GO:0015403,GO:0015403,"thiamine uptake transmembrane transporter activity",Molecular Function
54680,54680,"ZNHIT6",Gene
GO:2000825,GO:2000825,"positive regulation of androgen receptor activity",Biological Process
C0001361,C0001361,"Acute tonsillitis",Side Effect
GO:0097196,GO:0097196,"Shu complex",Cellular Component
51496,51496,"CTDSPL2",Gene
GO:0035574,GO:0035574,"histone H4-K20 demethylation",Biological Process
79574,79574,"EPS8L3",Gene
ORPHA:251046,ORPHA:251046,"6p22 microdeletion syndrome",Disease
C1142349,C1142349,"Eyelid pain",Side Effect
ORPHA:284113,ORPHA:284113,"Susceptibility to adverse reaction due to mercaptopurine",Disease
C0392025,C0392025,"Enlargement abdomen",Side Effect
HP:0200020,HP:0200020,"Corneal erosion",Symptom
C0740409,C0740409,"Psychotic behaviour",Side Effect
26020,26020,"LRP10",Gene
GO:0042278,GO:0042278,"purine nucleoside metabolic process",Biological Process
199731,199731,"CADM4",Gene
84441,84441,"MAML2",Gene
GO:0002193,GO:0002193,"MAML1-RBP-Jkappa- ICN1 complex",Cellular Component
4128,4128,"MAOA",Gene
DB01113,DB01113,"Papaverine",Compound
C0037933,C0037933,"Spinal disorder",Side Effect
ORPHA:2990,ORPHA:2990,"Autosomal recessive multiple pterygium syndrome",Disease
HP:0010464,HP:0010464,"Streak ovary",Symptom
PC7_2539,PC7_2539,"ChREBP activates metabolic gene expression",Pathway
GO:0034518,GO:0034518,"RNA cap binding complex",Cellular Component
C0235472,C0235472,"Pulse abnormal",Side Effect
400410,400410,"ST20",Gene
GO:1904062,GO:1904062,"regulation of cation transmembrane transport",Biological Process
64434,64434,"NOM1",Gene
D003968,D003968,"Diarrhea, Infantile",Symptom
2893,2893,"GRIA4",Gene
10880,10880,"ACTL7B",Gene
GO:0030553,GO:0030553,"cGMP binding",Molecular Function
GO:0072337,GO:0072337,"modified amino acid transport",Biological Process
C0936254,C0936254,"Polyradiculoneuritis",Side Effect
GO:0009435,GO:0009435,"NAD biosynthetic process",Biological Process
N0000000106,N0000000106,"Prostaglandin Receptor Agonists",Pharmacologic Class
116028,116028,"RMI2",Gene
682,682,"BSG",Gene
GO:0070086,GO:0070086,"ubiquitin-dependent endocytosis",Biological Process
GO:0046958,GO:0046958,"nonassociative learning",Biological Process
29785,29785,"CYP2S1",Gene
GO:1901162,GO:1901162,"primary amino compound biosynthetic process",Biological Process
60468,60468,"BACH2",Gene
GO:0007178,GO:0007178,"transmembrane receptor protein serine/threonine kinase signaling pathway",Biological Process
84968,84968,"PNMA6A",Gene
8092,8092,"ALX1",Gene
ORPHA:217390,ORPHA:217390,"Combined immunodeficiency due to DOCK8 deficiency",Disease
23306,23306,"NEMP1",Gene
C0001622,C0001622,"Hyperadrenocorticism",Side Effect
65988,65988,"ZNF747",Gene
93349,93349,"SP140L",Gene
ORPHA:280071,ORPHA:280071,"ALG11-CDG",Disease
5625,5625,"PRODH",Gene
GO:0050510,GO:0050510,"N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity",Molecular Function
WP437_r79266,WP437_r79266,"EGF/EGFR Signaling Pathway",Pathway
ORPHA:255241,ORPHA:255241,"Leigh syndrome with leukodystrophy",Disease
GO:0051010,GO:0051010,"microtubule plus-end binding",Molecular Function
2697,2697,"GJA1",Gene
10492,10492,"SYNCRIP",Gene
GO:0002548,GO:0002548,"monocyte chemotaxis",Biological Process
GO:0071699,GO:0071699,"olfactory placode morphogenesis",Biological Process
89885,89885,"FATE1",Gene
PC7_6644,PC7_6644,"Proton-coupled monocarboxylate transport",Pathway
GO:0060379,GO:0060379,"cardiac muscle cell myoblast differentiation",Biological Process
PC7_4775,PC7_4775,"Interleukin receptor SHC signaling",Pathway
230,230,"ALDOC",Gene
55149,55149,"MTPAP",Gene
UBERON:0001132,UBERON:0001132,"parathyroid gland",Anatomy
GO:0060796,GO:0060796,"regulation of transcription involved in primary germ layer cell fate commitment",Biological Process
105372373,105372373,"LOC105372373",Gene
1603,1603,"DAD1",Gene
9654,9654,"TTLL4",Gene
GO:0090092,GO:0090092,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",Biological Process
GO:0021562,GO:0021562,"vestibulocochlear nerve development",Biological Process
GO:0042634,GO:0042634,"regulation of hair cycle",Biological Process
WP2253_r74520,WP2253_r74520,"Pilocytic astrocytoma",Pathway
DB00267,DB00267,"Cefmenoxime",Compound
GO:0003105,GO:0003105,"negative regulation of glomerular filtration",Biological Process
22854,22854,"NTNG1",Gene
GO:0060312,GO:0060312,"regulation of blood vessel remodeling",Biological Process
57805,57805,"CCAR2",Gene
WP383_r80200,WP383_r80200,"Striated Muscle Contraction",Pathway
HP:0003279,HP:0003279,"Coxa magna",Symptom
390594,390594,"KBTBD13",Gene
4917,4917,"NTN3",Gene
HP:0008684,HP:0008684,"Aplasia/hypoplasia of the uterus",Symptom
HP:0008083,HP:0008083,"2nd-5th toe middle phalangeal hypoplasia",Symptom
DB00195,DB00195,"Betaxolol",Compound
GO:0010824,GO:0010824,"regulation of centrosome duplication",Biological Process
55799,55799,"CACNA2D3",Gene
GO:0009156,GO:0009156,"ribonucleoside monophosphate biosynthetic process",Biological Process
2245,2245,"FGD1",Gene
26191,26191,"PTPN22",Gene
ORPHA:1164,ORPHA:1164,"Allergic bronchopulmonary aspergillosis",Disease
HP:0001909,HP:0001909,"Leukemia",Symptom
GO:0032286,GO:0032286,"central nervous system myelin maintenance",Biological Process
GO:0002428,GO:0002428,"antigen processing and presentation of peptide antigen via MHC class Ib",Biological Process
GO:0034250,GO:0034250,"positive regulation of cellular amide metabolic process",Biological Process
150472,150472,"CBWD2",Gene
HP:0001116,HP:0001116,"Macular coloboma",Symptom
GO:0004615,GO:0004615,"phosphomannomutase activity",Molecular Function
HP:0007676,HP:0007676,"Hypoplasia of the iris",Symptom
GO:0030719,GO:0030719,"P granule organization",Biological Process
GO:0008171,GO:0008171,"O-methyltransferase activity",Molecular Function
388963,388963,"C2orf81",Gene
1471,1471,"CST3",Gene
9202,9202,"ZMYM4",Gene
C0007103,C0007103,"Endometrial neoplasm malignant",Side Effect
UBERON:0001490,UBERON:0001490,"elbow joint",Anatomy
HP:0004298,HP:0004298,"Abnormality of the abdominal wall",Symptom
HP:0001840,HP:0001840,"Metatarsus adductus",Symptom
5834,5834,"PYGB",Gene
HP:0001006,HP:0001006,"Hypotrichosis",Symptom
6932,6932,"TCF7",Gene
C0235950,C0235950,"Zinc deficiency",Side Effect
6884,6884,"TAF13",Gene
C0854504,C0854504,"Enterococcal bacteraemia",Side Effect
GO:0034310,GO:0034310,"primary alcohol catabolic process",Biological Process
GO:0016798,GO:0016798,"hydrolase activity, acting on glycosyl bonds",Molecular Function
54621,54621,"VSIG10",Gene
C0919907,C0919907,"Pleural infection",Side Effect
ORPHA:3129,ORPHA:3129,"Sarcosinemia",Disease
GO:0003678,GO:0003678,"DNA helicase activity",Molecular Function
105375950,105375950,"LOC105375950",Gene
GO:0042942,GO:0042942,"D-serine transport",Biological Process
GO:0043588,GO:0043588,"skin development",Biological Process
83932,83932,"SPRTN",Gene
222487,222487,"ADGRG3",Gene
ORPHA:95409,ORPHA:95409,"Acute adrenal insufficiency",Disease
114928,114928,"GPRASP2",Gene
3486,3486,"IGFBP3",Gene
11217,11217,"AKAP2",Gene
GO:0072312,GO:0072312,"metanephric glomerular epithelial cell differentiation",Biological Process
HP:0004568,HP:0004568,"Beaking of vertebral bodies",Symptom
GO:0031931,GO:0031931,"TORC1 complex",Cellular Component
C0035204,C0035204,"Respiratory disorder",Side Effect
105375104,105375104,"LOC105375104",Gene
1019,1019,"CDK4",Gene
PC7_7478,PC7_7478,"Signaling by SCF-KIT",Pathway
151393,151393,"RMDN2",Gene
PC7_5835,PC7_5835,"NRIF signals cell death from the nucleus",Pathway
ORPHA:832,ORPHA:832,"Succinyl-CoA:3-ketoacid CoA transferase deficiency",Disease
51637,51637,"C14orf166",Gene
79139,79139,"DERL1",Gene
349334,349334,"FOXD4L4",Gene
GO:0006307,GO:0006307,"DNA dealkylation involved in DNA repair",Biological Process
6480,6480,"ST6GAL1",Gene
ORPHA:91352,ORPHA:91352,"Germinoma of the central nervous system",Disease
GO:0052422,GO:0052422,"modulation by host of symbiont catalytic activity",Biological Process
338675,338675,"OR5AP2",Gene
643847,643847,"PGA4",Gene
GO:0043031,GO:0043031,"negative regulation of macrophage activation",Biological Process
GO:0036435,GO:0036435,"K48-linked polyubiquitin binding",Molecular Function
23643,23643,"LY96",Gene
HP:0030613,HP:0030613,"Abnormal foveal morphology on macular OCT",Symptom
58530,58530,"LY6G6D",Gene
GO:0021910,GO:0021910,"smoothened signaling pathway involved in ventral spinal cord patterning",Biological Process
ORPHA:34515,ORPHA:34515,"Autosomal recessive limb-girdle muscular dystrophy type 2I",Disease
DB01193,DB01193,"Acebutolol",Compound
GO:0002519,GO:0002519,"natural killer cell tolerance induction",Biological Process
GO:0004913,GO:0004913,"interleukin-4 receptor activity",Molecular Function
HP:0002448,HP:0002448,"Progressive encephalopathy",Symptom
64063,64063,"PRSS22",Gene
C0162279,C0162279,"Choroidal detachment",Side Effect
GO:0051919,GO:0051919,"positive regulation of fibrinolysis",Biological Process
ORPHA:54028,ORPHA:54028,"Plummer-Vinson syndrome",Disease
388199,388199,"PRR25",Gene
3034,3034,"HAL",Gene
10509,10509,"SEMA4B",Gene
GO:0000939,GO:0000939,"condensed chromosome inner kinetochore",Cellular Component
GO:0004117,GO:0004117,"calmodulin-dependent cyclic-nucleotide phosphodiesterase activity",Molecular Function
GO:0004459,GO:0004459,"L-lactate dehydrogenase activity",Molecular Function
311,311,"ANXA11",Gene
GO:0008080,GO:0008080,"N-acetyltransferase activity",Molecular Function
GO:0022890,GO:0022890,"inorganic cation transmembrane transporter activity",Molecular Function
149986,149986,"LSM14B",Gene
ORPHA:210548,ORPHA:210548,"Macrocephaly-intellectual disability-autism syndrome",Disease
GO:0008599,GO:0008599,"protein phosphatase type 1 regulator activity",Molecular Function
GO:0043185,GO:0043185,"vascular endothelial growth factor receptor 3 binding",Molecular Function
653657,653657,"MBD3L3",Gene
6284,6284,"S100A13",Gene
9927,9927,"MFN2",Gene
337967,337967,"KRTAP6-2",Gene
7913,7913,"DEK",Gene
23447,23447,"CDW93",Gene
GO:0016799,GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds",Molecular Function
80323,80323,"CCDC68",Gene
ORPHA:2969,ORPHA:2969,"Proteus-like syndrome",Disease
5190,5190,"PEX6",Gene
283116,283116,"TRIM49B",Gene
441549,441549,"CDNF",Gene
55808,55808,"ST6GALNAC1",Gene
C0162823,C0162823,"Dermatitis irritant contact",Side Effect
220869,220869,"CBWD5",Gene
2326,2326,"FMO1",Gene
DB00659,DB00659,"Acamprosate",Compound
GO:0016114,GO:0016114,"terpenoid biosynthetic process",Biological Process
64763,64763,"ZNF574",Gene
GO:1902474,GO:1902474,"positive regulation of protein localization to synapse",Biological Process
GO:0006568,GO:0006568,"tryptophan metabolic process",Biological Process
55290,55290,"BRF2",Gene
PC7_8621,PC7_8621,"Ubiquinol biosynthesis",Pathway
6904,6904,"TBCD",Gene
348174,348174,"CLEC18A",Gene
375791,375791,"CYSRT1",Gene
ORPHA:199329,ORPHA:199329,"Congenital myopathy, Paradas type",Disease
1736,1736,"DKC1",Gene
9219,9219,"MTA2",Gene
C0232459,C0232459,"Digestion impaired",Side Effect
92369,92369,"SPSB4",Gene
ORPHA:171700,ORPHA:171700,"Diffuse panbronchiolitis",Disease
C0751436,C0751436,"Tetrahydrobiopterin deficiency",Side Effect
GO:0097676,GO:0097676,"histone H3-K36 dimethylation",Biological Process
11135,11135,"CDC42EP1",Gene
22995,22995,"CEP152",Gene
GO:0071681,GO:0071681,"cellular response to indole-3-methanol",Biological Process
6947,6947,"TCN1",Gene
DB06775,DB06775,"Carglumic Acid",Compound
84795,84795,"PYROXD2",Gene
C0151849,C0151849,"Phosphatase alkaline increased",Side Effect
C0078911,C0078911,"HIV associated nephropathy",Side Effect
ORPHA:3051,ORPHA:3051,"Intellectual disability-sparse hair-brachydactyly syndrome",Disease
GO:0001951,GO:0001951,"intestinal D-glucose absorption",Biological Process
GO:0002725,GO:0002725,"negative regulation of T cell cytokine production",Biological Process
284293,284293,"HMSD",Gene
29944,29944,"PNMA3",Gene
GO:2001300,GO:2001300,"lipoxin metabolic process",Biological Process
64780,64780,"MICAL1",Gene
GO:0009306,GO:0009306,"protein secretion",Biological Process
GO:0030824,GO:0030824,"negative regulation of cGMP metabolic process",Biological Process
3759,3759,"KCNJ2",Gene
ORPHA:898,ORPHA:898,"Wagner disease",Disease
C0001231,C0001231,"Ectopic ACTH syndrome",Side Effect
C0036104,C0036104,"Salivation",Side Effect
ORPHA:71,ORPHA:71,"Chylomicron retention disease",Disease
DB01340,DB01340,"Cilazapril",Compound
C0235833,C0235833,"Congenital diaphragmatic hernia",Side Effect
112939,112939,"NACC1",Gene
GO:0070231,GO:0070231,"T cell apoptotic process",Biological Process
GO:0061135,GO:0061135,"endopeptidase regulator activity",Molecular Function
1028,1028,"CDKN1C",Gene
845,845,"CASQ2",Gene
ORPHA:101023,ORPHA:101023,"Cleft hard palate",Disease
ORPHA:77297,ORPHA:77297,"Majeed syndrome",Disease
HP:0012114,HP:0012114,"Endometrial carcinoma",Symptom
6753,6753,"SSTR3",Gene
GO:2000394,GO:2000394,"positive regulation of lamellipodium morphogenesis",Biological Process
C0235031,C0235031,"Neurological symptom",Side Effect
HP:0000502,HP:0000502,"Abnormality of the conjunctiva",Symptom
GO:0042590,GO:0042590,"antigen processing and presentation of exogenous peptide antigen via MHC class I",Biological Process
ORPHA:254509,ORPHA:254509,"Iatrogenic botulism",Disease
GO:1901387,GO:1901387,"positive regulation of voltage-gated calcium channel activity",Biological Process
4606,4606,"MYBPC2",Gene
286052,286052,"LOC286052",Gene
C0023860,C0023860,"Listeriosis",Side Effect
51128,51128,"SAR1B",Gene
GO:0008238,GO:0008238,"exopeptidase activity",Molecular Function
GO:0033383,GO:0033383,"geranyl diphosphate metabolic process",Biological Process
5979,5979,"RET",Gene
HP:0010044,HP:0010044,"Short 4th metacarpal",Symptom
64328,64328,"XPO4",Gene
400073,400073,"C12orf76",Gene
C0427086,C0427086,"Movements involuntary",Side Effect
ORPHA:2645,ORPHA:2645,"Osteoglophonic dwarfism",Disease
10846,10846,"PDE10A",Gene
GO:2001287,GO:2001287,"negative regulation of caveolin-mediated endocytosis",Biological Process
C0011849,C0011849,"Diabetes mellitus",Side Effect
C0003892,C0003892,"Neuropathic arthropathy",Side Effect
200728,200728,"TMEM17",Gene
81491,81491,"GPR63",Gene
N0000000235,N0000000235,"Carbonic Anhydrase Inhibitors",Pharmacologic Class
116442,116442,"RAB39B",Gene
576,576,"ADGRB2",Gene
8635,8635,"RNASET2",Gene
GO:0043142,GO:0043142,"single-stranded DNA-dependent ATPase activity",Molecular Function
51202,51202,"DDX47",Gene
341416,341416,"OR6C2",Gene
252983,252983,"STXBP4",Gene
129642,129642,"MBOAT2",Gene
6621,6621,"SNAPC4",Gene
10000,10000,"AKT3",Gene
148811,148811,"PM20D1",Gene
25790,25790,"CFAP45",Gene
GO:0015876,GO:0015876,"acetyl-CoA transport",Biological Process
GO:0008240,GO:0008240,"tripeptidyl-peptidase activity",Molecular Function
119692,119692,"OR51S1",Gene
4217,4217,"MAP3K5",Gene
7994,7994,"KAT6A",Gene
170062,170062,"FAM47B",Gene
ORPHA:93610,ORPHA:93610,"Distal renal tubular acidosis with anemia",Disease
ORPHA:2505,ORPHA:2505,"Multiple benign circumferential skin creases on limbs",Disease
GO:0046160,GO:0046160,"heme a metabolic process",Biological Process
286183,286183,"NKAIN3",Gene
391004,391004,"PRAMEF17",Gene
5783,5783,"PTPN13",Gene
56145,56145,"PCDHA3",Gene
64132,64132,"XYLT2",Gene
GO:0006705,GO:0006705,"mineralocorticoid biosynthetic process",Biological Process
GO:0008521,GO:0008521,"acetyl-CoA transporter activity",Molecular Function
GO:0030397,GO:0030397,"membrane disassembly",Biological Process
C0278107,C0278107,"Painful ejaculation",Side Effect
105369273,105369273,"LOC105369273",Gene
10650,10650,"SLMO1",Gene
GO:0000942,GO:0000942,"condensed nuclear chromosome outer kinetochore",Cellular Component
ORPHA:448010,ORPHA:448010,"CAD-CDG",Disease
GO:0009055,GO:0009055,"electron carrier activity",Molecular Function
ORPHA:90970,ORPHA:90970,"Primary lipodystrophy",Disease
132001,132001,"TAMM41",Gene
ORPHA:819,ORPHA:819,"Smith-Magenis syndrome",Disease
GO:0051965,GO:0051965,"positive regulation of synapse assembly",Biological Process
DB01545,DB01545,"Ethyl loflazepate",Compound
GO:0009437,GO:0009437,"carnitine metabolic process",Biological Process
HP:0011106,HP:0011106,"Hypovolemia",Symptom
102723730,102723730,"LOC102723730",Gene
C0040188,C0040188,"Tic",Side Effect
129446,129446,"XIRP2",Gene
6512,6512,"SLC1A7",Gene
GO:0043015,GO:0043015,"gamma-tubulin binding",Molecular Function
C0856864,C0856864,"Headache fullness",Side Effect
GO:0004329,GO:0004329,"formate-tetrahydrofolate ligase activity",Molecular Function
ORPHA:444077,ORPHA:444077,"Cognitive impairment-coarse facies-heart defects-obesity-pulmonary involvement-short stature-skeletal dysplasia syndrome",Disease
ORPHA:98963,ORPHA:98963,"Granular corneal dystrophy type II",Disease
7542,7542,"ZFPL1",Gene
C0242973,C0242973,"Ventricular dysfunction",Side Effect
57707,57707,"TLDC1",Gene
GO:0051998,GO:0051998,"protein carboxyl O-methyltransferase activity",Molecular Function
22990,22990,"PCNX",Gene
6102,6102,"RP2",Gene
ORPHA:228371,ORPHA:228371,"Foodborne botulism",Disease
ORPHA:93945,ORPHA:93945,"X-linked intellectual disability, Porteous type",Disease
ORPHA:158793,ORPHA:158793,"Lymphoadenopathic mastocytosis with eosinophilia",Disease
GO:0010716,GO:0010716,"negative regulation of extracellular matrix disassembly",Biological Process
GO:0030098,GO:0030098,"lymphocyte differentiation",Biological Process
GO:0035627,GO:0035627,"ceramide transport",Biological Process
2147,2147,"F2",Gene
284630,284630,"LOC284630",Gene
GO:0048133,GO:0048133,"male germ-line stem cell asymmetric division",Biological Process
65117,65117,"RSRC2",Gene
728464,728464,"METTL24",Gene
GO:0098801,GO:0098801,"regulation of renal system process",Biological Process
92017,92017,"SNX29",Gene
HP:0001362,HP:0001362,"Calvarial skull defect",Symptom
ORPHA:178307,ORPHA:178307,"Reticulate acropigmentation of Kitamura",Disease
PC7_3435,PC7_3435,"ERK1 activation",Pathway
GO:0046104,GO:0046104,"thymidine metabolic process",Biological Process
4088,4088,"SMAD3",Gene
GO:0034368,GO:0034368,"protein-lipid complex remodeling",Biological Process
ORPHA:63446,ORPHA:63446,"Acrocapitofemoral dysplasia",Disease
C0863111,C0863111,"Nasal mucus blood tinged",Side Effect
GO:0002586,GO:0002586,"regulation of antigen processing and presentation of peptide antigen via MHC class II",Biological Process
ORPHA:1827,ORPHA:1827,"Acromelic frontonasal dysplasia",Disease
1365,1365,"CLDN3",Gene
9352,9352,"TXNL1",Gene
100287171,100287171,"WASH1",Gene
10097,10097,"ACTR2",Gene
1911,1911,"PHC1",Gene
DB01210,DB01210,"Levobunolol",Compound
GO:1901858,GO:1901858,"regulation of mitochondrial DNA metabolic process",Biological Process
200909,200909,"HTR3D",Gene
C0332575,C0332575,"Redness",Side Effect
26515,26515,"TIMM10B",Gene
GO:0080135,GO:0080135,"regulation of cellular response to stress",Biological Process
ORPHA:412022,ORPHA:412022,"Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome",Disease
57511,57511,"COG6",Gene
ORPHA:268261,ORPHA:268261,"DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion",Disease
84864,84864,"MINA",Gene
92667,92667,"MGME1",Gene
GO:0060218,GO:0060218,"hematopoietic stem cell differentiation",Biological Process
HP:0010566,HP:0010566,"Hamartoma",Symptom
348938,348938,"NIPAL4",Gene
94032,94032,"CAMK2N2",Gene
126259,126259,"TMIGD2",Gene
ORPHA:466688,ORPHA:466688,"Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome",Disease
UBERON:0000949,UBERON:0000949,"endocrine system",Anatomy
64921,64921,"CASD1",Gene
PC7_5680,PC7_5680,"N-glycan trimming in the ER and Calnexin/Calreticulin cycle",Pathway
80135,80135,"RPF1",Gene
C0162292,C0162292,"External ophthalmoplegia",Side Effect
11119,11119,"BTN3A1",Gene
54659,54659,"UGT1A3",Gene
D005316,D005316,"Fetal Distress",Symptom
ORPHA:481,ORPHA:481,"Kennedy disease",Disease
ORPHA:169157,ORPHA:169157,"T-B+ severe combined immunodeficiency due to CD45 deficiency",Disease
8900,8900,"CCNA1",Gene
C1168175,C1168175,"Incision site haematoma",Side Effect
ORPHA:1133,ORPHA:1133,"AREDYLD syndrome",Disease
79609,79609,"VCPKMT",Gene
GO:0051429,GO:0051429,"corticotropin-releasing hormone receptor binding",Molecular Function
6894,6894,"TARBP1",Gene
26063,26063,"DECR2",Gene
C0282074,C0282074,"Biliary sludge",Side Effect
C0005686,C0005686,"Bladder disorder",Side Effect
101927420,101927420,"LOC101927420",Gene
ORPHA:293978,ORPHA:293978,"Deficiency in anterior pituitary function-variable immunodeficiency syndrome",Disease
4171,4171,"MCM2",Gene
341405,341405,"ANKRD33",Gene
58488,58488,"PCTP",Gene
729574,729574,"FAM231A",Gene
101928793,101928793,"LOC101928793",Gene
6048,6048,"RNF5",Gene
GO:0043543,GO:0043543,"protein acylation",Biological Process
PC7_6649,PC7_6649,"Purine catabolism",Pathway
HP:0008198,HP:0008198,"Congenital hypoparathyroidism",Symptom
GO:1904357,GO:1904357,"negative regulation of telomere maintenance via telomere lengthening",Biological Process
83638,83638,"C11orf68",Gene
91369,91369,"ANKRD40",Gene
HP:0002549,HP:0002549,"Deficit in phonologic short-term memory",Symptom
HP:0004395,HP:0004395,"Malnutrition",Symptom
105369546,105369546,"LOC105369546",Gene
84186,84186,"ZCCHC7",Gene
DB06770,DB06770,"Benzyl alcohol",Compound
10923,10923,"SUB1",Gene
GO:1903543,GO:1903543,"positive regulation of exosomal secretion",Biological Process
81624,81624,"DIAPH3",Gene
105374874,105374874,"LOC105374874",Gene
GO:2000648,GO:2000648,"positive regulation of stem cell proliferation",Biological Process
8192,8192,"CLPP",Gene
51343,51343,"FZR1",Gene
GO:0015748,GO:0015748,"organophosphate ester transport",Biological Process
C0973461,C0973461,"Dysphasia",Side Effect
GO:0034723,GO:0034723,"DNA replication-dependent nucleosome organization",Biological Process
GO:0045073,GO:0045073,"regulation of chemokine biosynthetic process",Biological Process
GO:0072505,GO:0072505,"divalent inorganic anion homeostasis",Biological Process
C0265547,C0265547,"Limb reduction defect",Side Effect
C0029119,C0029119,"Opportunistic mycosis",Side Effect
23341,23341,"DNAJC16",Gene
C0271623,C0271623,"Secondary hypogonadism",Side Effect
GO:0048293,GO:0048293,"regulation of isotype switching to IgE isotypes",Biological Process
PC7_4451,PC7_4451,"Heparan sulfate/heparin (HS-GAG) metabolism",Pathway
PC7_4992,PC7_4992,"Lipoprotein metabolism",Pathway
DB08823,DB08823,"Spinosad",Compound
ORPHA:261652,ORPHA:261652,"Kleefstra syndrome due to a point mutation",Disease
UBERON:0002422,UBERON:0002422,"fourth ventricle",Anatomy
171568,171568,"POLR3H",Gene
GO:0034116,GO:0034116,"positive regulation of heterotypic cell-cell adhesion",Biological Process
DB08834,DB08834,"Tauroursodeoxycholic acid",Compound
10541,10541,"ANP32B",Gene
9729,9729,"KIAA0408",Gene
GO:0061621,GO:0061621,"canonical glycolysis",Biological Process
HP:0001737,HP:0001737,"Pancreatic cysts",Symptom
10471,10471,"PFDN6",Gene
C0424741,C0424741,"Cold feet",Side Effect
C0022603,C0022603,"Seborrhoeic keratosis",Side Effect
WP2059_r82906,WP2059_r82906,"Alzheimers Disease",Pathway
ORPHA:2307,ORPHA:2307,"IVIC syndrome",Disease
9,9,"NAT1",Gene
GO:0016139,GO:0016139,"glycoside catabolic process",Biological Process
GO:0033145,GO:0033145,"positive regulation of intracellular steroid hormone receptor signaling pathway",Biological Process
GO:0030621,GO:0030621,"U4 snRNA binding",Molecular Function
100129528,100129528,"MUC8",Gene
C0332687,C0332687,"Burns second degree",Side Effect
9689,9689,"BZW1",Gene
GO:2000195,GO:2000195,"negative regulation of female gonad development",Biological Process
C0162283,C0162283,"Nephrogenic diabetes insipidus",Side Effect
GO:0098803,GO:0098803,"respiratory chain complex",Cellular Component
