:ID,identifier:string,name:string,:LABEL
79363,79363,"RSG1",Gene
C0264714,C0264714,"Cardiac failure acute",Side Effect
GO:0021769,GO:0021769,"orbitofrontal cortex development",Biological Process
79724,79724,"ZNF768",Gene
GO:0033505,GO:0033505,"floor plate morphogenesis",Biological Process
9087,9087,"TMSB4Y",Gene
GO:0090133,GO:0090133,"mesendoderm migration",Biological Process
GO:0086013,GO:0086013,"membrane repolarization during cardiac muscle cell action potential",Biological Process
89866,89866,"SEC16B",Gene
DOID:4045,DOID:4045,"muscle cancer",Disease
54822,54822,"TRPM7",Gene
PC7_3671,PC7_3671,"Energy dependent regulation of mTOR by LKB1-AMPK",Pathway
26952,26952,"SMR3A",Gene
C0853813,C0853813,"Local reaction",Side Effect
3759,3759,"KCNJ2",Gene
GO:0006572,GO:0006572,"tyrosine catabolic process",Biological Process
GO:0010621,GO:0010621,"negative regulation of transcription by transcription factor localization",Biological Process
GO:0045590,GO:0045590,"negative regulation of regulatory T cell differentiation",Biological Process
101929372,101929372,"LOC101929372",Gene
DB00793,DB00793,"Haloprogin",Compound
C1142349,C1142349,"Eyelid pain",Side Effect
GO:1901620,GO:1901620,"regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning",Biological Process
2050,2050,"EPHB4",Gene
GO:0006808,GO:0006808,"regulation of nitrogen utilization",Biological Process
23245,23245,"ASTN2",Gene
55676,55676,"SLC30A6",Gene
81050,81050,"OR5AC2",Gene
N0000008010,N0000008010,"Cannabinoids",Pharmacologic Class
C0235032,C0235032,"Neurotoxicity",Side Effect
GO:0005592,GO:0005592,"collagen type XI trimer",Cellular Component
GO:0043504,GO:0043504,"mitochondrial DNA repair",Biological Process
C0000889,C0000889,"Acanthosis nigricans",Side Effect
C2129214,C2129214,"Loose stools",Side Effect
C0042548,C0042548,"Plantar warts",Side Effect
C0007166,C0007166,"Cardiac output decreased",Side Effect
GO:0002094,GO:0002094,"polyprenyltransferase activity",Molecular Function
222344,222344,"LOC222344",Gene
102725022,102725022,"LOC102725022",Gene
GO:1904217,GO:1904217,"regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity",Biological Process
GO:0071799,GO:0071799,"cellular response to prostaglandin D stimulus",Biological Process
GO:0060534,GO:0060534,"trachea cartilage development",Biological Process
GO:0051799,GO:0051799,"negative regulation of hair follicle development",Biological Process
1672,1672,"DEFB1",Gene
375791,375791,"CYSRT1",Gene
GO:0035502,GO:0035502,"metanephric part of ureteric bud development",Biological Process
55290,55290,"BRF2",Gene
2658,2658,"GDF2",Gene
115701,115701,"ALPK2",Gene
WP428_r79854,WP428_r79854,"Wnt Signaling Pathway",Pathway
GO:0018105,GO:0018105,"peptidyl-serine phosphorylation",Biological Process
C0026985,C0026985,"Myelodysplasia",Side Effect
C1096657,C1096657,"Prostate examination abnormal",Side Effect
10249,10249,"GLYAT",Gene
GO:0032330,GO:0032330,"regulation of chondrocyte differentiation",Biological Process
56112,56112,"PCDHGA3",Gene
GO:0010875,GO:0010875,"positive regulation of cholesterol efflux",Biological Process
283116,283116,"TRIM49B",Gene
GO:0065004,GO:0065004,"protein-DNA complex assembly",Biological Process
5494,5494,"PPM1A",Gene
GO:0045596,GO:0045596,"negative regulation of cell differentiation",Biological Process
GO:0034680,GO:0034680,"integrin alpha10-beta1 complex",Cellular Component
127062,127062,"OR2M3",Gene
DB00798,DB00798,"Gentamicin",Compound
9853,9853,"RUSC2",Gene
23367,23367,"LARP1",Gene
GO:0002091,GO:0002091,"negative regulation of receptor internalization",Biological Process
7913,7913,"DEK",Gene
643699,643699,"GOLGA8N",Gene
GO:1990204,GO:1990204,"oxidoreductase complex",Cellular Component
C1279247,C1279247,"Genitourinary tract infection",Side Effect
9975,9975,"NR1D2",Gene
GO:0010002,GO:0010002,"cardioblast differentiation",Biological Process
C0221727,C0221727,"Oesophageal pain",Side Effect
551,551,"AVP",Gene
GO:0071483,GO:0071483,"cellular response to blue light",Biological Process
GO:0060266,GO:0060266,"negative regulation of respiratory burst involved in inflammatory response",Biological Process
GO:0050666,GO:0050666,"regulation of homocysteine metabolic process",Biological Process
54033,54033,"RBM11",Gene
GO:0031681,GO:0031681,"G-protein beta-subunit binding",Molecular Function
GO:1902686,GO:1902686,"mitochondrial outer membrane permeabilization involved in programmed cell death",Biological Process
126295,126295,"ZNF57",Gene
83416,83416,"FCRL5",Gene
64319,64319,"FBRS",Gene
GO:0032707,GO:0032707,"negative regulation of interleukin-23 production",Biological Process
GO:1990667,GO:1990667,"PCSK9-AnxA2 complex",Cellular Component
GO:0016525,GO:0016525,"negative regulation of angiogenesis",Biological Process
C0151565,C0151565,"Hemorrhagic colitis",Side Effect
GO:0034983,GO:0034983,"peptidyl-lysine deacetylation",Biological Process
GO:0032055,GO:0032055,"negative regulation of translation in response to stress",Biological Process
84246,84246,"MED10",Gene
C1319200,C1319200,"Confusion postoperative",Side Effect
C0153690,C0153690,"Bone cancer metastatic",Side Effect
GO:0060849,GO:0060849,"regulation of transcription involved in lymphatic endothelial cell fate commitment",Biological Process
145483,145483,"FAM161B",Gene
6656,6656,"SOX1",Gene
130013,130013,"ACMSD",Gene
51621,51621,"KLF13",Gene
GO:0060352,GO:0060352,"cell adhesion molecule production",Biological Process
1019,1019,"CDK4",Gene
GO:0003836,GO:0003836,"beta-galactoside (CMP) alpha-2,3-sialyltransferase activity",Molecular Function
112858,112858,"TP53RK",Gene
DB00656,DB00656,"Trazodone",Compound
26751,26751,"SH3YL1",Gene
105369184,105369184,"LOC105369184",Gene
11137,11137,"PWP1",Gene
3422,3422,"IDI1",Gene
222663,222663,"SCUBE3",Gene
80233,80233,"FAAP100",Gene
GO:0021557,GO:0021557,"oculomotor nerve development",Biological Process
64755,64755,"C16orf58",Gene
56904,56904,"SH3GLB2",Gene
GO:0036310,GO:0036310,"annealing helicase activity",Molecular Function
284004,284004,"HEXDC",Gene
C0152972,C0152972,"Pseudomonal sepsis",Side Effect
GO:0033344,GO:0033344,"cholesterol efflux",Biological Process
GO:0004396,GO:0004396,"hexokinase activity",Molecular Function
55331,55331,"ACER3",Gene
C0042847,C0042847,"Vitamin B12 deficiency",Side Effect
GO:0003990,GO:0003990,"acetylcholinesterase activity",Molecular Function
GO:0015081,GO:0015081,"sodium ion transmembrane transporter activity",Molecular Function
4705,4705,"NDUFA10",Gene
GO:0042273,GO:0042273,"ribosomal large subunit biogenesis",Biological Process
200316,200316,"APOBEC3F",Gene
GO:1903911,GO:1903911,"positive regulation of receptor clustering",Biological Process
26341,26341,"OR5H1",Gene
7108,7108,"TM7SF2",Gene
UBERON:0001003,UBERON:0001003,"skin epidermis",Anatomy
79831,79831,"KDM8",Gene
GO:0000242,GO:0000242,"pericentriolar material",Cellular Component
GO:0048807,GO:0048807,"female genitalia morphogenesis",Biological Process
167555,167555,"FAM151B",Gene
140258,140258,"KRTAP13-1",Gene
1471,1471,"CST3",Gene
105375604,105375604,"LOC105375604",Gene
C0392162,C0392162,"Sticky skin",Side Effect
GO:2001183,GO:2001183,"negative regulation of interleukin-12 secretion",Biological Process
54953,54953,"C1orf27",Gene
64759,64759,"TNS3",Gene
PC7_8677,PC7_8677,"Validated targets of C-MYC transcriptional activation",Pathway
3858,3858,"KRT10",Gene
PC7_4692,PC7_4692,"Inactivation of Cdc42 and Rac",Pathway
GO:0097108,GO:0097108,"hedgehog family protein binding",Molecular Function
653275,653275,"CFC1B",Gene
GO:0061438,GO:0061438,"renal system vasculature morphogenesis",Biological Process
DB00963,DB00963,"Bromfenac",Compound
GO:0046877,GO:0046877,"regulation of saliva secretion",Biological Process
55783,55783,"CMTR2",Gene
5157,5157,"PDGFRL",Gene
100128591,100128591,"LOC100128591",Gene
6376,6376,"CX3CL1",Gene
GO:0016725,GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",Molecular Function
C2747813,C2747813,"Bacterial colonisation",Side Effect
23158,23158,"TBC1D9",Gene
C0239735,C0239735,"Gingival erythema",Side Effect
C0948389,C0948389,"Intestinal hypomotility",Side Effect
GO:0045324,GO:0045324,"late endosome to vacuole transport",Biological Process
GO:0006820,GO:0006820,"anion transport",Biological Process
102725121,102725121,"LOC102725121",Gene
GO:0061366,GO:0061366,"behavioral response to chemical pain",Biological Process
140710,140710,"SOGA1",Gene
1907,1907,"EDN2",Gene
DB00122,DB00122,"Choline",Compound
113746,113746,"ODF3",Gene
GO:0071583,GO:0071583,"negative regulation of zinc ion transmembrane transport",Biological Process
214,214,"ALCAM",Gene
GO:0004331,GO:0004331,"fructose-2,6-bisphosphate 2-phosphatase activity",Molecular Function
C0348801,C0348801,"Pneumonia due to Streptococcus, group b",Side Effect
WP2447_r84415,WP2447_r84415,"Amyotrophic lateral sclerosis (ALS)",Pathway
10492,10492,"SYNCRIP",Gene
2633,2633,"GBP1",Gene
125958,125958,"OR7D4",Gene
642515,642515,"LOC642515",Gene
GO:0045987,GO:0045987,"positive regulation of smooth muscle contraction",Biological Process
C0003950,C0003950,"Ascariasis",Side Effect
GO:0005338,GO:0005338,"nucleotide-sugar transmembrane transporter activity",Molecular Function
GO:0051348,GO:0051348,"negative regulation of transferase activity",Biological Process
10053,10053,"AP1M2",Gene
5625,5625,"PRODH",Gene
GO:2001274,GO:2001274,"negative regulation of glucose import in response to insulin stimulus",Biological Process
GO:1903140,GO:1903140,"regulation of establishment of endothelial barrier",Biological Process
66036,66036,"MTMR9",Gene
GO:0000083,GO:0000083,"regulation of transcription involved in G1/S transition of mitotic cell cycle",Biological Process
GO:0086019,GO:0086019,"cell-cell signaling involved in cardiac conduction",Biological Process
23498,23498,"HAAO",Gene
8028,8028,"MLLT10",Gene
C0521510,C0521510,"Implant site reaction",Side Effect
GO:0002625,GO:0002625,"regulation of T cell antigen processing and presentation",Biological Process
338322,338322,"NLRP10",Gene
100131864,100131864,"LOC100131864",Gene
C0398623,C0398623,"Thrombophilia",Side Effect
C0013985,C0013985,"Emotional disturbance NOS",Side Effect
C2609183,C2609183,"Abnormal withdrawal bleeding",Side Effect
6455,6455,"SH3GL1",Gene
253017,253017,"TECRL",Gene
29083,29083,"GTPBP8",Gene
79042,79042,"TSEN34",Gene
51284,51284,"TLR7",Gene
682,682,"BSG",Gene
GO:0061326,GO:0061326,"renal tubule development",Biological Process
C0268800,C0268800,"Congenital renal cyst",Side Effect
GO:0090069,GO:0090069,"regulation of ribosome biogenesis",Biological Process
81573,81573,"ANKRD13C",Gene
GO:0070905,GO:0070905,"serine binding",Molecular Function
54148,54148,"MRPL39",Gene
10928,10928,"RALBP1",Gene
C0026916,C0026916,"Mycobacterium avium complex infection",Side Effect
C0022665,C0022665,"Renal neoplasm",Side Effect
79896,79896,"THNSL1",Gene
64418,64418,"TMEM168",Gene
C1142446,C1142446,"Bicytopenia",Side Effect
54205,54205,"CYCS",Gene
GO:0006323,GO:0006323,"DNA packaging",Biological Process
C0003615,C0003615,"Appendicitis",Side Effect
8504,8504,"PEX3",Gene
GO:0003211,GO:0003211,"cardiac ventricle formation",Biological Process
WP497_r72142,WP497_r72142,"Urea cycle and metabolism of amino groups",Pathway
C0004690,C0004690,"Balanitis",Side Effect
GO:0043091,GO:0043091,"L-arginine import",Biological Process
9829,9829,"DNAJC6",Gene
149345,149345,"SHISA4",Gene
6795,6795,"AURKC",Gene
GO:0002864,GO:0002864,"regulation of acute inflammatory response to antigenic stimulus",Biological Process
GO:0048013,GO:0048013,"ephrin receptor signaling pathway",Biological Process
GO:0071895,GO:0071895,"odontoblast differentiation",Biological Process
105377267,105377267,"LOC105377267",Gene
51752,51752,"ERAP1",Gene
23263,23263,"MCF2L",Gene
GO:0004992,GO:0004992,"platelet activating factor receptor activity",Molecular Function
1134,1134,"CHRNA1",Gene
5932,5932,"RBBP8",Gene
157922,157922,"CAMSAP1",Gene
C0852795,C0852795,"Blood insulin increased",Side Effect
DOID:1790,DOID:1790,"malignant mesothelioma",Disease
25775,25775,"C22orf24",Gene
4189,4189,"DNAJB9",Gene
GO:0072110,GO:0072110,"glomerular mesangial cell proliferation",Biological Process
57139,57139,"RGL3",Gene
GO:1901642,GO:1901642,"nucleoside transmembrane transport",Biological Process
C1321133,C1321133,"Bronchial haemorrhage",Side Effect
8546,8546,"AP3B1",Gene
286530,286530,"P2RY8",Gene
135892,135892,"TRIM50",Gene
57532,57532,"NUFIP2",Gene
26472,26472,"PPP1R14B",Gene
22821,22821,"RASA3",Gene
GO:0045519,GO:0045519,"interleukin-23 receptor binding",Molecular Function
3176,3176,"HNMT",Gene
C0949070,C0949070,"Upper respiratory tract congestion",Side Effect
GO:0042623,GO:0042623,"ATPase activity, coupled",Molecular Function
C0206624,C0206624,"Hepatoblastoma",Side Effect
PC7_2117,PC7_2117,"Branched-chain amino acid catabolism",Pathway
GO:0033290,GO:0033290,"eukaryotic 48S preinitiation complex",Cellular Component
121268,121268,"RHEBL1",Gene
55068,55068,"ENOX1",Gene
27302,27302,"BMP10",Gene
C1263846,C1263846,"Attention deficit/hyperactivity disorder",Side Effect
3973,3973,"LHCGR",Gene
GO:0048870,GO:0048870,"cell motility",Biological Process
C0028961,C0028961,"Oliguria",Side Effect
196410,196410,"METTL7B",Gene
GO:0060124,GO:0060124,"positive regulation of growth hormone secretion",Biological Process
GO:0009395,GO:0009395,"phospholipid catabolic process",Biological Process
387893,387893,"SETD8",Gene
GO:0090118,GO:0090118,"receptor-mediated endocytosis of low-density lipoprotein particle involved in cholesterol transport",Biological Process
GO:0016538,GO:0016538,"cyclin-dependent protein serine/threonine kinase regulator activity",Molecular Function
55914,55914,"ERBB2IP",Gene
5288,5288,"PIK3C2G",Gene
GO:0060998,GO:0060998,"regulation of dendritic spine development",Biological Process
GO:0010637,GO:0010637,"negative regulation of mitochondrial fusion",Biological Process
PC7_5970,PC7_5970,"Nongenotropic Androgen signaling",Pathway
C0282005,C0282005,"Scrotal swelling",Side Effect
337985,337985,"KRTAP20-3",Gene
GO:0007625,GO:0007625,"grooming behavior",Biological Process
PC7_8632,PC7_8632,"Unwinding of DNA",Pathway
2022,2022,"ENG",Gene
GO:0030647,GO:0030647,"aminoglycoside antibiotic metabolic process",Biological Process
79598,79598,"CEP97",Gene
143244,143244,"EIF5AL1",Gene
345,345,"APOC3",Gene
115939,115939,"TSR3",Gene
GO:0032228,GO:0032228,"regulation of synaptic transmission, GABAergic",Biological Process
389766,389766,"C9orf153",Gene
10599,10599,"SLCO1B1",Gene
GO:1900368,GO:1900368,"regulation of RNA interference",Biological Process
105376905,105376905,"LOC105376905",Gene
6778,6778,"STAT6",Gene
353189,353189,"SLCO4C1",Gene
64081,64081,"PBLD",Gene
C0037998,C0037998,"Splenic infarction",Side Effect
144535,144535,"CFAP54",Gene
5740,5740,"PTGIS",Gene
DB01238,DB01238,"Aripiprazole",Compound
C0031133,C0031133,"Vermiculation",Side Effect
GO:0033257,GO:0033257,"Bcl3/NF-kappaB2 complex",Cellular Component
23741,23741,"EID1",Gene
GO:0006446,GO:0006446,"regulation of translational initiation",Biological Process
PC7_2570,PC7_2570,"Chromatin modifying enzymes",Pathway
10221,10221,"TRIB1",Gene
6586,6586,"SLIT3",Gene
122060,122060,"SLAIN1",Gene
GO:0004468,GO:0004468,"lysine N-acetyltransferase activity, acting on acetyl phosphate as donor",Molecular Function
C0151281,C0151281,"Genital ulceration",Side Effect
D007319,D007319,"Sleep Initiation and Maintenance Disorders",Symptom
5478,5478,"PPIA",Gene
797,797,"CALCB",Gene
100132074,100132074,"FOXO6",Gene
GO:0018216,GO:0018216,"peptidyl-arginine methylation",Biological Process
GO:0031093,GO:0031093,"platelet alpha granule lumen",Cellular Component
C0235792,C0235792,"Breast pain male",Side Effect
GO:0045914,GO:0045914,"negative regulation of catecholamine metabolic process",Biological Process
GO:0097149,GO:0097149,"centralspindlin complex",Cellular Component
PC7_4992,PC7_4992,"Lipoprotein metabolism",Pathway
11067,11067,"C10orf10",Gene
3312,3312,"HSPA8",Gene
126541,126541,"OR10H4",Gene
GO:0001527,GO:0001527,"microfibril",Cellular Component
GO:0032513,GO:0032513,"negative regulation of protein phosphatase type 2B activity",Biological Process
GO:0043551,GO:0043551,"regulation of phosphatidylinositol 3-kinase activity",Biological Process
374354,374354,"NHLRC2",Gene
GO:0006991,GO:0006991,"response to sterol depletion",Biological Process
387104,387104,"SOGA3",Gene
117245,117245,"HRASLS5",Gene
GO:1903376,GO:1903376,"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway",Biological Process
51013,51013,"EXOSC1",Gene
GO:0005267,GO:0005267,"potassium channel activity",Molecular Function
GO:1903300,GO:1903300,"negative regulation of hexokinase activity",Biological Process
4507,4507,"MTAP",Gene
C0595862,C0595862,"Vasodilatation",Side Effect
C0151889,C0151889,"Hyperreflexia",Side Effect
GO:0060931,GO:0060931,"sinoatrial node cell development",Biological Process
PC7_3953,PC7_3953,"Folding of actin by CCT/TriC",Pathway
GO:1902855,GO:1902855,"regulation of nonmotile primary cilium assembly",Biological Process
GO:0032557,GO:0032557,"pyrimidine ribonucleotide binding",Molecular Function
N0000166489,N0000166489,"Quaternary Ammonium Compounds",Pharmacologic Class
1233,1233,"CCR4",Gene
124590,124590,"USH1G",Gene
GO:0002823,GO:0002823,"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",Biological Process
GO:1903543,GO:1903543,"positive regulation of exosomal secretion",Biological Process
GO:1990812,GO:1990812,"growth cone filopodium",Cellular Component
PC7_6589,PC7_6589,"Processing of Capped Intron-Containing Pre-mRNA",Pathway
GO:0016235,GO:0016235,"aggresome",Cellular Component
3764,3764,"KCNJ8",Gene
100130817,100130817,"LOC100130817",Gene
C0151908,C0151908,"Dry skin",Side Effect
GO:0006012,GO:0006012,"galactose metabolic process",Biological Process
GO:0034587,GO:0034587,"piRNA metabolic process",Biological Process
8778,8778,"SIGLEC5",Gene
GO:0043533,GO:0043533,"inositol 1,3,4,5 tetrakisphosphate binding",Molecular Function
157777,157777,"MCMDC2",Gene
N0000008016,N0000008016,"Barbiturates",Pharmacologic Class
55577,55577,"NAGK",Gene
GO:0008582,GO:0008582,"regulation of synaptic growth at neuromuscular junction",Biological Process
DB00566,DB00566,"Succimer",Compound
DB00503,DB00503,"Ritonavir",Compound
C0863113,C0863113,"Hypotension symptomatic",Side Effect
84928,84928,"TMEM209",Gene
GO:2000279,GO:2000279,"negative regulation of DNA biosynthetic process",Biological Process
57639,57639,"CCDC146",Gene
26579,26579,"MYEOV",Gene
7474,7474,"WNT5A",Gene
GO:0002031,GO:0002031,"G-protein coupled receptor internalization",Biological Process
DB00981,DB00981,"Physostigmine",Compound
25794,25794,"FSCN2",Gene
GO:0033700,GO:0033700,"phospholipid efflux",Biological Process
GO:0071245,GO:0071245,"cellular response to carbon monoxide",Biological Process
55175,55175,"KLHL11",Gene
PC7_6050,PC7_6050,"Opioid Signalling",Pathway
GO:0001818,GO:0001818,"negative regulation of cytokine production",Biological Process
GO:0008625,GO:0008625,"extrinsic apoptotic signaling pathway via death domain receptors",Biological Process
GO:0032095,GO:0032095,"regulation of response to food",Biological Process
DB06709,DB06709,"Methacholine",Compound
2531,2531,"KDSR",Gene
PC7_1573,PC7_1573,"Adherens junctions interactions",Pathway
GO:0043382,GO:0043382,"positive regulation of memory T cell differentiation",Biological Process
GO:0017187,GO:0017187,"peptidyl-glutamic acid carboxylation",Biological Process
51155,51155,"HN1",Gene
5395,5395,"PMS2",Gene
DB01214,DB01214,"Metipranolol",Compound
C1142080,C1142080,"Injection site stinging",Side Effect
23404,23404,"EXOSC2",Gene
GO:2000051,GO:2000051,"negative regulation of non-canonical Wnt signaling pathway",Biological Process
GO:0035747,GO:0035747,"natural killer cell chemotaxis",Biological Process
GO:0004616,GO:0004616,"phosphogluconate dehydrogenase (decarboxylating) activity",Molecular Function
9884,9884,"LRRC37A",Gene
6249,6249,"CLIP1",Gene
4625,4625,"MYH7",Gene
PC7_1200,PC7_1200,"ATM mediated phosphorylation of repair proteins",Pathway
PC7_5989,PC7_5989,"Nuclear Receptor transcription pathway",Pathway
C0151673,C0151673,"Gonadotropins NOS low",Side Effect
GO:0042571,GO:0042571,"immunoglobulin complex, circulating",Cellular Component
460,460,"ASTN1",Gene
GO:0006189,GO:0006189,"'de novo' IMP biosynthetic process",Biological Process
GO:0001578,GO:0001578,"microtubule bundle formation",Biological Process
C0235946,C0235946,"Cerebral atrophy",Side Effect
10730,10730,"YME1L1",Gene
2983,2983,"GUCY1B3",Gene
PC7_6955,PC7_6955,"Reversible hydration of carbon dioxide",Pathway
GO:0060502,GO:0060502,"epithelial cell proliferation involved in lung morphogenesis",Biological Process
1267,1267,"CNP",Gene
8237,8237,"USP11",Gene
326340,326340,"ZAR1",Gene
100653061,100653061,"LOC100653061",Gene
GO:0015267,GO:0015267,"channel activity",Molecular Function
PC7_8234,PC7_8234,"The role of Nef in HIV-1 replication and disease pathogenesis",Pathway
GO:0004794,GO:0004794,"L-threonine ammonia-lyase activity",Molecular Function
GO:0046683,GO:0046683,"response to organophosphorus",Biological Process
50804,50804,"MYEF2",Gene
4170,4170,"MCL1",Gene
127495,127495,"LRRC39",Gene
GO:1900118,GO:1900118,"negative regulation of execution phase of apoptosis",Biological Process
84275,84275,"SLC25A33",Gene
GO:2000078,GO:2000078,"positive regulation of type B pancreatic cell development",Biological Process
25806,25806,"VAX2",Gene
GO:0071051,GO:0071051,"polyadenylation-dependent snoRNA 3'-end processing",Biological Process
GO:0035947,GO:0035947,"regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter",Biological Process
GO:0051004,GO:0051004,"regulation of lipoprotein lipase activity",Biological Process
GO:0070092,GO:0070092,"regulation of glucagon secretion",Biological Process
51522,51522,"TMEM14C",Gene
GO:0046881,GO:0046881,"positive regulation of follicle-stimulating hormone secretion",Biological Process
8651,8651,"SOCS1",Gene
896,896,"CCND3",Gene
DB01263,DB01263,"Posaconazole",Compound
GO:0097228,GO:0097228,"sperm principal piece",Cellular Component
C0034886,C0034886,"Proctalgia",Side Effect
GO:0031943,GO:0031943,"regulation of glucocorticoid metabolic process",Biological Process
54514,54514,"DDX4",Gene
11182,11182,"SLC2A6",Gene
3451,3451,"IFNA17",Gene
GO:1900028,GO:1900028,"negative regulation of ruffle assembly",Biological Process
DB01029,DB01029,"Irbesartan",Compound
101927628,101927628,"LOC101927628",Gene
83897,83897,"KRTAP3-2",Gene
PC7_7719,PC7_7719,"Syndecan-2-mediated signaling events",Pathway
C0013428,C0013428,"Dysuria",Side Effect
56917,56917,"MEIS3",Gene
GO:0051917,GO:0051917,"regulation of fibrinolysis",Biological Process
GO:1902232,GO:1902232,"regulation of positive thymic T cell selection",Biological Process
C0474395,C0474395,"Increased activity",Side Effect
PC7_6173,PC7_6173,"PKA-mediated phosphorylation of CREB",Pathway
GO:0070044,GO:0070044,"synaptobrevin 2-SNAP-25-syntaxin-1a complex",Cellular Component
GO:0005643,GO:0005643,"nuclear pore",Cellular Component
DB00801,DB00801,"Halazepam",Compound
GO:0006533,GO:0006533,"aspartate catabolic process",Biological Process
170961,170961,"ANKRD24",Gene
286436,286436,"H2BFM",Gene
GO:0060591,GO:0060591,"chondroblast differentiation",Biological Process
4622,4622,"MYH4",Gene
GO:1901184,GO:1901184,"regulation of ERBB signaling pathway",Biological Process
84727,84727,"SPSB2",Gene
GO:0043219,GO:0043219,"lateral loop",Cellular Component
7137,7137,"TNNI3",Gene
GO:0034617,GO:0034617,"tetrahydrobiopterin binding",Molecular Function
C0151740,C0151740,"Intracranial pressure increased",Side Effect
79868,79868,"ALG13",Gene
DB06614,DB06614,"Peramivir",Compound
GO:0070290,GO:0070290,"N-acylphosphatidylethanolamine-specific phospholipase D activity",Molecular Function
GO:0036312,GO:0036312,"phosphatidylinositol 3-kinase regulatory subunit binding",Molecular Function
GO:2000662,GO:2000662,"regulation of interleukin-5 secretion",Biological Process
100506736,100506736,"SLFN12L",Gene
WP2369_r83012,WP2369_r83012,"Histone Modifications",Pathway
201516,201516,"ZSCAN4",Gene
C0206698,C0206698,"Cholangiocarcinoma",Side Effect
C0019054,C0019054,"Haemolysis",Side Effect
WP58_r80015,WP58_r80015,"Monoamine GPCRs",Pathway
27065,27065,"NSG1",Gene
3903,3903,"LAIR1",Gene
115265,115265,"DDIT4L",Gene
GO:0033688,GO:0033688,"regulation of osteoblast proliferation",Biological Process
29960,29960,"FTSJ2",Gene
GO:0097440,GO:0097440,"apical dendrite",Cellular Component
2194,2194,"FASN",Gene
387695,387695,"C10orf99",Gene
3736,3736,"KCNA1",Gene
GO:0005923,GO:0005923,"bicellular tight junction",Cellular Component
55692,55692,"LUC7L",Gene
282808,282808,"RAB40AL",Gene
79817,79817,"MOB3B",Gene
339456,339456,"TMEM52",Gene
285203,285203,"EOGT",Gene
7589,7589,"ZSCAN21",Gene
GO:0060478,GO:0060478,"acrosomal vesicle exocytosis",Biological Process
GO:0060710,GO:0060710,"chorio-allantoic fusion",Biological Process
DB06292,DB06292,"Dapagliflozin",Compound
GO:0016601,GO:0016601,"Rac protein signal transduction",Biological Process
100287478,100287478,"USP17L21",Gene
1816,1816,"DRD5",Gene
121506,121506,"ERP27",Gene
113791,113791,"PIK3IP1",Gene
DB00455,DB00455,"Loratadine",Compound
84920,84920,"ALG10",Gene
C0013240,C0013240,"Alveolar osteitis",Side Effect
GO:0035148,GO:0035148,"tube formation",Biological Process
GO:0007181,GO:0007181,"transforming growth factor beta receptor complex assembly",Biological Process
2646,2646,"GCKR",Gene
56128,56128,"PCDHB8",Gene
GO:0010385,GO:0010385,"double-stranded methylated DNA binding",Molecular Function
414332,414332,"LCN10",Gene
GO:0005168,GO:0005168,"neurotrophin TRKA receptor binding",Molecular Function
5510,5510,"PPP1R7",Gene
105379667,105379667,"LOC105379667",Gene
C0241254,C0241254,"Mucous stools",Side Effect
GO:0007135,GO:0007135,"meiosis II",Biological Process
PC7_6596,PC7_6596,"Processive synthesis on the lagging strand",Pathway
23511,23511,"NUP188",Gene
GO:1903825,GO:1903825,"organic acid transmembrane transport",Biological Process
GO:0003746,GO:0003746,"translation elongation factor activity",Molecular Function
C0024894,C0024894,"Mastitis",Side Effect
GO:0097435,GO:0097435,"fibril organization",Biological Process
122970,122970,"ACOT4",Gene
GO:0043331,GO:0043331,"response to dsRNA",Biological Process
9991,9991,"PTBP3",Gene
6364,6364,"CCL20",Gene
79087,79087,"ALG12",Gene
51313,51313,"FAM198B",Gene
WP2197_r74852,WP2197_r74852,"Endothelin Pathways",Pathway
695,695,"BTK",Gene
GO:0042177,GO:0042177,"negative regulation of protein catabolic process",Biological Process
GO:0014015,GO:0014015,"positive regulation of gliogenesis",Biological Process
GO:0072098,GO:0072098,"anterior/posterior pattern specification involved in kidney development",Biological Process
DB08887,DB08887,"Icosapent ethyl",Compound
10845,10845,"CLPX",Gene
GO:0031284,GO:0031284,"positive regulation of guanylate cyclase activity",Biological Process
91283,91283,"MSANTD3",Gene
C1260880,C1260880,"Rhinorrhoea",Side Effect
GO:0036257,GO:0036257,"multivesicular body organization",Biological Process
GO:0036376,GO:0036376,"sodium ion export from cell",Biological Process
DB06155,DB06155,"Rimonabant",Compound
5978,5978,"REST",Gene
C0265110,C0265110,"Vasospasm cerebral",Side Effect
C1142412,C1142412,"Vasodilation procedure",Side Effect
PC7_7482,PC7_7482,"Signaling by VEGF",Pathway
50943,50943,"FOXP3",Gene
DOID:11119,DOID:11119,"Gilles de la Tourette syndrome",Disease
GO:0005451,GO:0005451,"monovalent cation:proton antiporter activity",Molecular Function
155051,155051,"CRYGN",Gene
GO:0010133,GO:0010133,"proline catabolic process to glutamate",Biological Process
9873,9873,"FCHSD2",Gene
26033,26033,"ATRNL1",Gene
137872,137872,"ADHFE1",Gene
